datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude,x,y,u,v,speed
2020-01-29 15:00:00,213238.85074,213055.27772,10.0,89.97533,87.21789,213238.74094732956,213055.19039569187,-0.04283891243308365,0.03221872856323494,0.053602414951948014
2020-01-29 16:00:00,213065.01486,213195.61348,10.0,90.01755,87.21811,213064.83123812528,213195.39700236052,-0.05212780556359778,0.04421377178773077,0.06835324226818938
2020-01-29 17:00:00,212863.50862,213373.6016,10.0,90.06857,87.21826,212863.42074727165,213373.52955256353,-0.060861355525375985,0.0513532197544555,0.07963201476501529
2020-01-29 18:00:00,212626.55079,213565.03771,10.0,90.12617,87.21855,212626.62947834257,213565.1401845926,-0.07373326574081956,0.05428096764281185,0.09155882221307951
2020-01-29 19:00:00,212332.19186,213763.97155,10.0,90.19253,87.21916,212332.54123393775,213764.35251959178,-0.09011814647276979,0.05174002799500563,0.10391492106820635
2020-01-29 20:00:00,211977.68571,213937.57428,10.0,90.26365,87.22033,211977.77882373863,213937.66838615664,-0.09963436218866263,0.0474359106601211,0.11035022314837699
2020-01-29 21:00:00,211614.96448,214105.69318,10.0,90.33521,87.22158,211615.17382617938,214105.89107634465,-0.09832975660231669,0.048081948021754216,0.10945599462358158
2020-01-29 22:00:00,211269.5824,214283.66337,10.0,90.4058,87.22265,211269.80457620195,214283.85841191327,-0.09420514454907486,0.04975556833435904,0.10653743867667911
2020-01-29 23:00:00,210936.53982,214463.80102,10.0,90.47506,87.22362,210936.89678542604,214464.13116835203,-0.09114582967385003,0.05248283768659651,0.10517609290410115
2020-01-30 00:00:00,210613.56868,214661.75326,10.0,90.54538,87.22441,210613.55460255023,214661.73484325677,-0.08898095187583951,0.05693228778024705,0.10563567195139781
2020-01-30 01:00:00,210295.86372,214873.65165,10.0,90.61688,87.22506,210296.23393192,214874.0436403698,-0.08849064748373672,0.06048381219315262,0.1071862221999988
2020-01-30 02:00:00,209976.73978,215097.55609,10.0,90.6902,87.22565,209976.42194066732,215097.21829104747,-0.08802701045381885,0.06489114635556083,0.10936002672263549
2020-01-30 03:00:00,209662.56174,215341.41481,10.0,90.76553,87.22606,209662.4394566525,215341.25989412985,-0.08688298202287924,0.07177051025306962,0.11269276244361892
2020-01-30 04:00:00,209350.93961,215614.03389,10.0,90.84436,87.22626,209350.8644701026,215613.96596486957,-0.08140915978686179,0.07967569710409508,0.113910789683095
2020-01-30 05:00:00,209076.0376,215914.69379,10.0,90.92188,87.22603,209076.2935061871,215914.92491327933,-0.06882010519247463,0.09053013136383621,0.11371856296777899
2020-01-30 06:00:00,208855.26495,216265.70796,10.0,90.99864,87.22512,208855.35971271677,216265.7829106892,-0.05192912556739935,0.10874598698158176,0.1205086045342534
2020-01-30 07:00:00,208702.70131,216698.22781,10.0,91.07676,87.22323,208702.40380210182,216697.89601954672,-0.03080622095333739,0.13813476576022368,0.1415282189567074
2020-01-30 08:00:00,208633.78199,217260.56745,10.0,91.16041,87.21993,208633.55492185274,217260.3532241628,-0.007338665128332246,0.16942354384003314,0.16958240832462967
2020-01-30 09:00:00,208649.22534,217917.38845,10.0,91.24469,87.21545,208649.56541317783,217917.74553519496,0.016363757652102826,0.17880663092338284,0.1795538465939051
2020-01-30 10:00:00,208751.16918,218547.52741,10.0,91.31335,87.2106,208751.37397694789,218547.76096681115,0.03278289558266907,0.15107786759861483,0.15459379134017243
2020-01-30 11:00:00,208885.43994,219005.34618,10.0,91.35483,87.20669,208885.60226137305,219005.506181905,0.04804621877276077,0.11666111294729085,0.12616756481941208
2020-01-30 12:00:00,209096.96615,219387.37861,10.0,91.37574,87.20279,209097.30675211176,219387.72098003165,0.0634840190837268,0.09858900878548917,0.11726045084481063
2020-01-30 13:00:00,209342.94732,219715.58498,10.0,91.38488,87.19904,209342.68719877588,219715.3470451605,0.07423122019797221,0.08771838837689251,0.11491209558405585
2020-01-30 14:00:00,209632.08314,220019.6503,10.0,91.38495,87.19517,209631.77153753716,220019.29337634527,0.08026958061568924,0.08030101493543851,0.11354055914905542
2020-01-30 15:00:00,209920.95128,220293.82376,10.0,91.38119,87.1915,209920.62817920884,220293.51435269567,0.08057016204004563,0.07398407139718781,0.10938552843801319
2020-01-30 16:00:00,210211.67472,220551.75814,10.0,91.37507,87.18792,210211.8767042255,220551.97869040503,0.07629233307896356,0.06204652108494176,0.09833763707439609
2020-01-30 17:00:00,210469.94808,220740.29876,10.0,91.36438,87.18502,210469.93297737738,220740.24930450725,0.06571414755910761,0.053618704956016804,0.08481341114812298
2020-01-30 18:00:00,210685.24598,220938.26248,10.0,91.36078,87.18233,210685.01856665107,220938.03336608835,0.05462066583872608,0.05067462227777772,0.07450727803148646
2020-01-30 19:00:00,210862.88749,221104.77488,10.0,91.35822,87.18008,210863.2017714162,221105.10658490725,0.0459069181421728,0.0356848847049898,0.05814512988824231
2020-01-30 20:00:00,211015.17891,221194.57182,10.0,91.34918,87.17851,211015.5483772747,221194.96453596427,0.031239329319921832,0.012641950030402868,0.03370036493763429
2020-01-30 21:00:00,211087.96521,221195.93846,10.0,91.33949,87.17804,211088.12494251964,221196.12862512615,0.017539059258160704,-0.0036280329169029657,0.017910366342076985
2020-01-30 22:00:00,211141.80616,221168.80031,10.0,91.32868,87.17788,211141.82960393347,221168.84269896257,0.01185094321385097,-0.011521927702087851,0.01652875291817443
2020-01-30 23:00:00,211173.68305,221113.3924,10.0,91.31719,87.17805,211173.45173365937,221113.17074567112,0.0033834952439186355,-0.018219044947428403,0.01853055959387186
2020-01-31 00:00:00,211166.25284,221037.72004,10.0,91.3084,87.1786,211166.19076968968,221037.6655753411,-0.007703399081429881,-0.02262080838694399,0.023896512914787595
2020-01-31 01:00:00,211117.81559,220950.15302,10.0,91.30362,87.17949,211117.98726027308,220950.30092528512,-0.019064746760118902,-0.029881405749846535,0.035445210940470165
2020-01-31 02:00:00,211029.11363,220822.68697,10.0,91.29914,87.18091,211028.92459301683,220822.5194539422,-0.029847712145989743,-0.04435725552795096,0.0534644932485271
2020-01-31 03:00:00,210902.92661,220630.77372,10.0,91.29137,87.18299,210903.08373282195,220630.92868548387,-0.042328042204361635,-0.060543229992302564,0.07387249728251417
2020-01-31 04:00:00,210724.2441,220386.70462,10.0,91.28395,87.18576,210724.16268914542,220386.60819799762,-0.05269419397118731,-0.07437832841295555,0.09115269505493837
2020-01-31 05:00:00,210524.0048,220095.73572,10.0,91.27335,87.18898,210523.6855362294,220095.4047209106,-0.05444402285876196,-0.08708318666166127,0.10270167001658315
2020-01-31 06:00:00,210331.88687,219759.29562,10.0,91.2557,87.19244,210332.16572456234,219759.60925403365,-0.05432058648762096,-0.09971289655391755,0.1135490548420874
2020-01-31 07:00:00,210132.31505,219377.2084,10.0,91.23306,87.19626,210132.57731351853,219377.4718657224,-0.05467947071962246,-0.11335372728370001,0.1258527393713998
2020-01-31 08:00:00,209938.51951,218943.52834,10.0,91.20283,87.20039,209938.47353538105,218943.462417591,-0.05797505752595801,-0.12815670140973653,0.14066004198549958
2020-01-31 09:00:00,209715.31542,218454.91112,10.0,91.16933,87.20507,209715.15689933163,218454.74361557228,-0.0638101529898308,-0.13949519760713883,0.15339702011460432
2020-01-31 10:00:00,209478.72454,217938.74149,10.0,91.13393,87.21001,209479.04043385427,217939.0969948196,-0.07104643892508547,-0.1465702595177936,0.16288166704405155
2020-01-31 11:00:00,209203.50529,217399.31132,10.0,91.10062,87.21536,209203.62253907102,217399.43774704417,-0.0846841008065975,-0.14957085726277808,0.17188030216329123
2020-01-31 12:00:00,208869.03224,216861.86615,10.0,91.07557,87.22107,208869.31490804677,216862.1868225276,-0.09770098746261889,-0.13935805739737084,0.17019445088703603
2020-01-31 13:00:00,208500.54366,216396.42112,10.0,91.06461,87.22653,208500.17542934016,216396.0597337831,-0.10839260095000403,-0.11317988435445941,0.15671197198426043
2020-01-31 14:00:00,208089.1224,216047.56732,10.0,91.07496,87.23148,208088.88818120674,216047.2916551755,-0.11497860242947758,-0.08238644185185776,0.14144824077253632
2020-01-31 15:00:00,207672.21678,215802.75783,10.0,91.09992,87.23577,207672.32949184792,215802.87735244972,-0.10801966565343012,-0.06986965743231849,0.12864687014299403
2020-01-31 16:00:00,207310.98452,215544.07387,10.0,91.11542,87.2398,207311.14658850204,215544.2301216628,-0.10086542069071988,-0.07112569513599333,0.12342081509897011
2020-01-31 17:00:00,206945.78643,215290.41625,10.0,91.13219,87.24382,206946.09846287474,215290.77234747057,-0.09301517992737192,-0.06427213653823856,0.11306074133894291
2020-01-31 18:00:00,206641.0961,215081.08864,10.0,91.14652,87.24716,206641.43729302497,215081.4707385875,-0.08131464740199186,-0.04755042341992521,0.09419721147424924
2020-01-31 19:00:00,206360.38245,214948.142,10.0,91.16773,87.24984,206360.6330015804,214948.4092988471,-0.07289260271194507,-0.03143974044515441,0.079383806972078
2020-01-31 20:00:00,206116.89238,214855.37347,10.0,91.18917,87.25202,206116.61055349896,214855.10460738238,-0.06250999534198652,-0.022848950077742403,0.0665550451679686
2020-01-31 21:00:00,205910.64601,214783.9832,10.0,91.20831,87.25381,205910.5610351181,214783.89685828736,-0.05360228591599379,-0.017430282793522767,0.05636505844654223
2020-01-31 22:00:00,205730.65883,214729.62696,10.0,91.22609,87.25532,205730.6740949038,214729.60657126902,-0.04604680560540146,-0.012797166851612727,0.04779200546001022
2020-01-31 23:00:00,205578.87324,214691.61535,15.0,91.24215,87.25654,205579.0240347592,214691.75725695575,-0.03577610425946154,-0.00888482484382823,0.036862850520400205
